Price,Close,High,Low,Open,Volume
Ticker,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS
Date,,,,,
2002-02-11,2.012913465499878,2.151889868788573,1.9098022852712389,2.151889868788573,11599900
2002-02-12,2.0263636112213135,2.1070594306263177,2.001706608734787,2.039813021341042,5913940
2002-02-13,2.1249916553497314,2.2079292854983814,2.039812848950924,2.0734360507519742,10088600
2002-02-14,2.183271884918213,2.259484697182769,2.151890289588868,2.151890289588868,6817980
2002-02-15,2.1048178672790527,2.25948489519227,2.091368458265636,2.2415524923551176,2641460
2002-02-18,2.035330057144165,2.1518909129049595,2.0173976506842193,2.111542891484508,3626000
2002-02-19,1.9680829048156738,2.062228120682972,1.9523921067614876,2.0196387200625705,1389220
2002-02-20,2.046536922454834,2.098092513849608,1.9389423194576225,1.9389423194576225,4536900
2002-02-21,2.1048178672790527,2.2191368819231245,2.08464386064448,2.1025762634816325,3809520
2002-02-22,2.068953275680542,2.140683115633549,2.039813275372523,2.138441511372579,2133500
2002-02-25,2.4410505294799805,2.4836399290827096,1.9994646669180058,2.077919082856453,15710300
2002-02-26,2.3894946575164795,2.5822682872829796,2.36932065312035,2.476915271976014,12251560
2002-02-27,2.2886247634887695,2.4432917684409734,2.2706923633137626,2.420876375107751,3486640
2002-02-28,2.1272337436676025,2.3177658339944807,2.1070597324834446,2.288625619369714,2683500
2002-03-01,2.181030035018921,2.207928847650865,1.8425558390245125,1.8425558390245125,2065640
2002-03-04,2.297590970993042,2.351388171691724,2.187754966123798,2.24155216682248,2812360
2002-03-05,2.279658555984497,2.376045366939874,2.2639677593251832,2.3177649596751775,3026740
2002-03-06,2.1608564853668213,2.315523499378329,2.151890284754141,2.295349494557027,1899120
2002-03-07,2.1563732624053955,2.2594846755827094,2.140682464890723,2.1944796681733862,2136100
2002-03-08,2.165339469909668,2.2079290829735947,2.151890275931332,2.185513474648256,1032020
2002-03-11,2.1563732624053955,2.214653672847156,2.1294746607640636,2.1899966747853727,984920
2002-03-12,2.2931079864501953,2.4432920132948364,2.0868853637710685,2.0868853637710685,9848980
2002-03-13,2.270692825317383,2.371562650267916,2.2415526156612526,2.3312146347792564,3207120
2002-03-14,2.2437942028045654,2.360354826786417,2.20120458371363,2.2863836081243867,2433720
2002-03-15,2.41191029548645,2.4522580910099068,2.2415522715440432,2.2415522715440432,7719020
2002-03-18,2.465707778930664,2.5733021975829615,2.3782871534473418,2.3782871534473418,6820620
2002-03-19,2.3536298274993896,2.5105384399118,2.335697426867747,2.488123046007786,1877660
2002-03-20,2.3401806354522705,2.418635055762342,2.322248233170728,2.418635055762342,1873340
2002-03-21,2.4096689224243164,2.5105387415390203,2.308799103309612,2.308799103309612,2740720
2002-03-22,2.398460865020752,2.4813982726277306,2.362596063220013,2.4477750743823083,1295560
2002-03-25,2.398460865020752,2.398460865020752,2.398460865020752,2.398460865020752,0
2002-03-26,2.3446638584136963,2.456741480300066,2.3334560534708397,2.4208766754998035,1104500
2002-03-27,2.362596035003662,2.3917362395615127,2.3289728371597995,2.3693206318182187,830440
2002-03-28,2.311040163040161,2.402943759126043,2.2908661612123233,2.3760451612792766,1255740
2002-03-29,2.311040163040161,2.311040163040161,2.311040163040161,2.311040163040161,0
2002-04-01,2.4231181144714355,2.4589829168329045,2.3020742996159362,2.376045507929237,2488800
2002-04-02,2.452258348464966,2.5172633626135763,2.432084555470795,2.506055771096072,2712220
2002-04-03,2.550886631011963,2.6450318479599564,2.445533609423286,2.445533609423286,6595900
2002-04-04,2.5934760570526123,2.6898628786095378,2.557611252874527,2.68537967120173,5246600
2002-04-05,2.804182291030884,2.853496293209984,2.6293410382358977,2.665206058599484,10743060
2002-04-08,2.831080198287964,2.9790225959087744,2.8086645928061804,2.914017596536871,7680380
2002-04-09,2.779524803161621,2.860220823839732,2.723485994922305,2.8288390142681235,3472060
2002-04-10,2.6898632049560547,2.824356450712306,2.6584813906072973,2.824356450712306,1972360
2002-04-11,2.7100367546081543,2.801940364355646,2.6898627497814203,2.7346937528568933,1717940
2002-04-12,2.7772834300994873,2.8893610472561417,2.6921044154078992,2.6921044154078992,3604220
2002-04-15,2.8378052711486816,3.0036800955119074,2.8019404673697244,2.8019404673697244,6897180
2002-04-16,2.745901584625244,2.9319504095838798,2.7234859759770114,2.889361009677542,4085020
2002-04-17,2.7369353771209717,2.8333221947894027,2.7257275728246984,2.7795247769215075,1541280
2002-04-18,2.8198723793029785,2.866944979526713,2.7571089835950184,2.7750413823687214,2425680
2002-04-19,2.86470365524292,2.9812644723953987,2.8243558609579726,2.869186862258512,8577140
2002-04-22,2.8176307678222656,2.9095343647130805,2.7571089755797273,2.828838570466011,1781840
2002-04-23,2.8221142292022705,2.846771226227994,2.7840078250354683,2.786249428520827,1569400
2002-04-24,3.012646198272705,3.0574774153064186,2.849012982921342,2.8579791835738675,6562100
2002-04-25,2.9386751651763916,3.0843762017065637,2.896085762972864,3.0440281894718852,3788780
2002-04-26,3.0597190856933594,3.2592173357183274,2.9812648762328995,2.9812648762328995,7394920
2002-04-29,3.111274480819702,3.2233520908761566,3.0933420803123557,3.117999077567188,3642960
2002-04-30,3.0529942512512207,3.1740380686569134,3.0059216437172793,3.1381732655398324,1823380
2002-05-01,3.0529942512512207,3.0529942512512207,3.0529942512512207,3.0529942512512207,0
2002-05-02,3.001438856124878,3.1157578704605804,2.961090842964569,3.1157578704605804,2051320
2002-05-03,2.961090087890625,3.0126456793189886,2.9476406823430676,2.9812640893264364,1651360
2002-05-06,2.9095351696014404,3.0104052075285943,2.9005689677602615,3.0036803958193743,1333320
2002-05-07,2.9028100967407227,2.9521243056845696,2.8916022928301555,2.9140179006512894,1640820
2002-05-08,2.931950569152832,3.041786587210514,2.9140181667667244,2.9386751666048476,2457440
2002-05-09,2.844529867172241,2.999197100615318,2.8064236735020596,2.9364336940295512,3901360
2002-05-10,2.730210542678833,2.8669451446462055,2.7167611359384196,2.828838741614614,2383780
2002-05-13,2.6383070945739746,2.7795246978689523,2.624857687046744,2.730210702401628,2133000
2002-05-14,2.7548677921295166,2.82435600809367,2.600200776142461,2.600200776142461,2298600
2002-05-15,2.730210542678833,2.9005683408406364,2.6943457430658215,2.8243557485485216,3155720
2002-05-16,2.665205717086792,2.7481431251472817,2.609166910523941,2.7436599180121344,1677420
2002-05-17,2.483639717102051,2.6383069321749115,2.438808717722623,2.6226159220638112,3552160
2002-05-20,2.382770299911499,2.4836401182500856,2.308799085545129,2.4836401182500856,2757420
2002-05-21,2.281900644302368,2.3648380659073367,2.2437942325147993,2.331214648215949,2165980
2002-05-22,2.4746735095977783,2.4881229162556813,2.3222478984065202,2.331214098254767,2692060
2002-05-23,2.382770299911499,2.555369728842662,2.3581132997130765,2.532954332418033,2239340
2002-05-24,2.618133544921875,2.638307552831278,2.4589832993568406,2.483640301373268,4082220
2002-05-27,2.5912344455718994,2.7750416581548047,2.55985263771364,2.7346936500186247,1704840
2002-05-28,2.5082972049713135,2.5845100257404106,2.48812341162459,2.515022016524664,947220
2002-05-29,2.68537974357605,2.748143366350352,2.5665775230915013,2.573302120613355,3001540
2002-05-30,2.6539978981018066,2.84677131463684,2.624857693200392,2.689862699897061,3924240
2002-05-31,2.6562397480010986,2.7346939557614283,2.5777853264696686,2.689862949359654,1455860
2002-06-03,2.629340887069702,2.7571095204236054,2.609167094849599,2.692104508769236,2549100
2002-06-04,2.6831374168395996,2.703311416133067,2.5934752215098587,2.6450310212343893,3168760
2002-06-05,3.2211108207702637,3.2211108207702637,2.7324523219388985,2.7346939256771026,17184580
2002-06-06,3.478888988494873,3.6963193899475013,3.0933419644816422,3.362328175790683,36842660
2002-06-07,3.2435264587402344,3.6223487291670944,3.2054200499446734,3.4430244902064158,20215480
2002-06-10,3.429574489593506,3.5663090801242916,3.3466370939825976,3.3488784834426384,12950080
2002-06-11,3.566310167312622,3.732185009101322,3.496822156133814,3.541653165567096,19868760
2002-06-12,3.7097692489624023,3.81063928336241,3.611141245929298,3.611141245929298,11768060
2002-06-13,3.546135902404785,3.7747743545868326,3.519237298695915,3.7613251596179476,6038800
2002-06-14,3.494579553604126,3.58648315012265,3.4564731530323884,3.581999943574891,3537540
2002-06-17,3.5035464763641357,3.7321847132342483,3.4654400679239337,3.5864838906836636,7393840
2002-06-18,3.4744064807891846,3.5820009014551033,3.447507875622705,3.5416531005909393,2484840
2002-06-19,3.3376710414886475,3.5282028353113986,3.3197386423940607,3.5282028353113986,2486160
2002-06-20,3.463197946548462,3.4968213562606425,3.319738749177238,3.32870494901294,3201000
2002-06-21,3.6895956993103027,3.7613257479628044,3.3847448095918016,3.3847448095918016,10390800
2002-06-24,3.828571319580078,3.9339241239927905,3.6851121088832497,3.7658077011291295,15070480
2002-06-25,3.6357975006103516,3.886851534170858,3.6111407172331074,3.855469940304101,8662400
2002-06-26,3.4699225425720215,3.7321841549491004,3.4318163536030974,3.6313145671376903,8951740
2002-06-27,3.4362995624542236,3.5147539762630187,3.384743963609817,3.4923383683830544,5778860
2002-06-28,3.5013046264648438,3.566309633862402,3.456473623737404,3.5035462300439866,3761540
2002-07-01,3.4775443077087402,3.5317897908678275,3.381157488096774,3.4466109895492187,2807780
2002-07-02,3.5013046264648438,3.5340312691444287,3.446610867268692,3.4905451003018246,2984400
2002-07-03,3.4708199501037598,3.6411777782723225,3.446611227477969,3.551515763446763,3205840
2002-07-04,3.4448182582855225,3.5210310856624614,3.427334131518891,3.4905458264490092,1474060
2002-07-05,3.4600603580474854,3.5102711281641255,3.4295753163316647,3.4793378084482343,1839320
2002-07-08,3.3901233673095703,3.5775172254814254,3.3376712148082355,3.48830350328748,3414060
2002-07-09,3.5340309143066406,3.6102439319476716,3.3901232282953284,3.512063799995704,8762480
2002-07-10,3.86802339553833,3.920027496041132,3.5559992200637605,3.616969308905809,63825460
2002-07-11,3.7151496410369873,3.7958456822064295,3.6366956316136805,3.7129080368331375,17754880
2002-07-12,3.6102445125579834,3.795844853685899,3.5600335299443517,3.7389094874707385,6764100
2002-07-15,3.4555768966674805,3.638935613921499,3.4031245298772324,3.6084505763309096,8785080
2002-07-16,3.5057883262634277,3.6366951291481344,3.4927871946943214,3.512064646150122,7551700
2002-07-17,3.276700973510742,3.551515232311818,3.1937635687577486,3.490544943085981,9719280
2002-07-18,3.3923656940460205,3.422850951606512,3.331395606467269,3.337671926437369,4266280
2002-07-19,3.394606828689575,3.442575991666167,3.337671465027909,3.407607744863052,3154180
2002-07-22,3.1892805099487305,3.3946067806325626,3.145794554815844,3.3269118915987206,2048660
2002-07-23,3.2524919509887695,3.272217461196998,3.01040435598443,3.136827915823772,2924680
2002-07-24,3.148035764694214,3.2287317788762073,3.1238270459480444,3.185245612457784,1472580
2002-07-25,3.178521156311035,3.333188167375452,3.141311306903327,3.21976572109769,1785280
2002-07-26,2.899224042892456,3.1565542200700456,2.798802499907489,3.1565542200700456,3496060
2002-07-29,2.7880430221557617,2.9449516591414726,2.646376906716955,2.9234328177676736,2993120
2002-07-30,2.5719568729400635,2.942709653344478,2.5020203858939527,2.8839809695461773,2761020
2002-07-31,3.0234055519104004,3.0758579189293327,2.3581129884344123,2.6571359662027474,9282880
2002-08-01,2.7880430221557617,3.025647688392664,2.750833381214725,2.9624357845611566,6107080
2002-08-02,2.9014651775360107,2.9646768562493757,2.6396518350299045,2.6396518350299045,5262000
2002-08-05,2.912224531173706,3.010404669628537,2.8709799673196525,3.0059214626234514,2648220
2002-08-06,3.0193707942962646,3.097824990981961,2.857978980260924,2.901465146529112,5173440
2002-08-07,2.899224042892456,3.102308732695268,2.85125487523285,3.0520979612027843,3680200
2002-08-08,2.731107473373413,2.9624355908890045,2.7073470296801965,2.9539178815172944,3438660
2002-08-09,2.9364330768585205,2.9669181108958464,2.7095880055851187,2.79252540029897,5532060
2002-08-12,2.9539175033569336,3.0059213777672023,2.8839810152036307,2.9234322523877383,1316200
2002-08-13,3.062857151031494,3.1807628143599214,2.9234326475819725,3.027889115998878,6171140
2002-08-14,2.984402894973755,3.054339391432505,2.951676250449849,3.054339391432505,2800060
2002-08-15,2.984402894973755,2.984402894973755,2.984402894973755,2.984402894973755,0
2002-08-16,3.004128932952881,3.1153097947071307,2.9821615991592547,3.010405252959312,3219860
2002-08-19,2.9669182300567627,3.0543388346953955,2.953917315722787,3.0543388346953955,816200
2002-08-20,3.001887083053589,3.0713750892350413,2.9449515020853867,3.0104050062989978,1535480
2002-08-21,2.9929208755493164,3.0628571595808602,2.957952626647995,3.0234059169535508,1406120
2002-08-22,2.918949842453003,3.014888180093285,2.909983640675676,3.014888180093285,930540
2002-08-23,2.9234328269958496,2.9669190016721623,2.901465707532375,2.909983631258938,828160
2002-08-26,2.9449517726898193,2.982161628836666,2.91894993633902,2.9319508545144197,506380
2002-08-27,2.8270459175109863,3.0104048631380382,2.8140447873773833,3.0104048631380382,941100
2002-08-28,2.896982192993164,2.962435480201695,2.8010438658228463,2.8010438658228463,2500720
2002-08-29,2.883981227874756,2.905948344640441,2.836012065100953,2.8597725075045064,1026520
2002-08-30,2.9059486389160156,2.944951604992347,2.8360123522943166,2.8794983122626676,1545040
2002-09-02,2.934192180633545,3.0323721160221218,2.9014655355040193,2.9669188257630705,1217660
2002-09-03,2.8754630088806152,2.9274670955378794,2.8579788873546934,2.925225492164311,775860
2002-09-04,2.8664968013763428,2.914465959076759,2.7727998755719314,2.838253154750809,775160
2002-09-05,2.8557379245758057,2.9427102737944155,2.8315292012697784,2.849013326717712,872420
2002-09-06,2.7772834300994873,2.8620139530445647,2.7638340219814093,2.8579792374946864,604180
2002-09-09,2.7270731925964355,2.8404956657166034,2.7073474614477027,2.792526492689024,930180
2002-09-10,2.7270731925964355,2.7270731925964355,2.7270731925964355,2.7270731925964355,0
2002-09-11,2.7445571422576904,2.8185283620701433,2.7355909402734873,2.79252631218462,489960
2002-09-12,2.7378320693969727,2.8100101701932862,2.728865868267671,2.77055871420748,302960
2002-09-13,2.766075611114502,2.892499191676663,2.7311073639620864,2.748591487538294,1570620
2002-09-16,2.7423150539398193,2.810009941783397,2.7333488535393293,2.810009941783397,297880
2002-09-17,2.766075611114502,2.779076527417846,2.7288657603256543,2.766075611114502,369660
2002-09-18,2.6921045780181885,2.8360122916041286,2.486778288896844,2.731107543259863,739900
2002-09-19,2.5239877700805664,2.72707242548266,2.4912611292401357,2.72707242548266,1583200
2002-09-20,2.5939247608184814,2.692104924208514,2.4867786086833017,2.508745943799415,2362800
2002-09-23,2.5437135696411133,2.6199263855011323,2.5347473685852933,2.6199263855011323,613180
2002-09-24,2.4737772941589355,2.5764404354999506,2.4652593710652964,2.5481967845172995,547700
2002-09-25,2.4235668182373047,2.508745845696634,2.4128072901300643,2.4388093405418143,898620
2002-09-26,2.484536647796631,2.534747417431027,2.425807954929397,2.469294127085116,1035560
2002-09-27,2.5369887351989746,2.548196538914104,2.489019574721826,2.548196538914104,472320
2002-09-30,2.4890201091766357,2.528471355852297,2.4782605810964,2.508745839400027,555500
2002-10-01,2.451810121536255,2.5154703029866186,2.4280496764395227,2.5154703029866186,531420
2002-10-02,2.451810121536255,2.451810121536255,2.451810121536255,2.451810121536255,0
2002-10-03,2.445533275604248,2.5172628734796745,2.4213245576983984,2.4540511974176145,451600
2002-10-04,2.451810121536255,2.486778372155093,2.4432921978902984,2.4432921978902984,280500
2002-10-07,2.434774160385132,2.508745367597697,2.421324752814174,2.508745367597697,657540
2002-10-08,2.565681219100952,2.591683269516157,2.4083242962528195,2.443292335063754,1526060
2002-10-09,2.561197519302368,2.6853794916634617,2.530712480543374,2.530712480543374,2278080
2002-10-10,2.5262296199798584,2.58495809703046,2.476018638323228,2.5307126135524656,719400
2002-10-11,2.5589563846588135,2.6176850782493606,2.532954336644289,2.5459552537660004,659220
2002-10-14,2.545955181121826,2.591682956285904,2.5329542643710723,2.5481967848353997,327240
2002-10-15,2.545955181121826,2.545955181121826,2.545955181121826,2.545955181121826,0
2002-10-16,2.4432923793792725,2.6176853674099556,2.432533064846576,2.613650437410459,668200
2002-10-17,2.4105656147003174,2.5087457713411703,2.3998063006830885,2.4432922623235633,698920
2002-10-18,2.428048849105835,2.47825960406663,2.415047935943635,2.4388083729442327,570660
2002-10-21,2.382321834564209,2.4562930431134533,2.3625961076940487,2.443291913264747,503340
2002-10-22,2.3711137771606445,2.441050262783429,2.362595855416506,2.441050262783429,271520
2002-10-23,2.316868543624878,2.377838622192685,2.312385336439612,2.3648377061433665,448280
2002-10-24,2.3213517665863037,2.3473538150272426,2.2688993916957876,2.294901440136727,528300
2002-10-25,2.25993275642395,2.327627639469894,2.2469318415845114,2.312385121246428,587540
2002-10-28,2.249173402786255,2.268898913636766,2.246931799444268,2.249173402786255,233260
2002-10-29,2.3038675785064697,2.3343526199697293,2.2469322113182617,2.268899329537443,406740
2002-10-30,2.3495945930480957,2.443291290826818,2.3343518634850207,2.3343518634850207,1020580
2002-10-31,2.4410505294799805,2.4867780886185606,2.2294479378233487,2.2688991778902268,1610400
2002-11-01,2.680896282196045,2.770558279418228,2.49798563684594,2.49798563684594,5692580
2002-11-04,2.7553162574768066,2.770558778372521,2.661619314554404,2.7136234105714077,1538060
2002-11-05,2.6418941020965576,2.748591974343417,2.6199267673568354,2.7311078476705823,941420
2002-11-06,2.6418941020965576,2.6418941020965576,2.6418941020965576,2.6418941020965576,0
2002-11-07,2.631133794784546,2.744556445552046,2.6136496732880268,2.744556445552046,688840
2002-11-08,2.600201368331909,2.6571367452279975,2.5786823106688352,2.6571367452279975,633260
2002-11-11,2.5741987228393555,2.6351688021086286,2.558956203022037,2.6091669697108375,559460
2002-11-12,2.5437135696411133,2.5697156168343205,2.5307126529300574,2.54147217970548,263540
2002-11-13,2.549989700317383,2.593923928917135,2.541471778593046,2.5656804962458657,274760
2002-11-14,2.57643985748291,2.6069248915685272,2.5195042903025024,2.5369884105557077,498280
2002-11-15,2.6791036128997803,2.748591838094081,2.574199071834082,2.574199071834082,1614820
2002-11-18,2.761592388153076,2.7858013225010487,2.7051053022166487,2.7051053022166487,1722420
2002-11-19,2.761592388153076,2.761592388153076,2.761592388153076,2.761592388153076,0
2002-11-20,2.8270459175109863,2.8709801518669025,2.7728002208721194,2.792525948174534,1362260
2002-11-21,2.7943191528320312,2.8642556497766867,2.7597993961207896,2.857979330374643,896460
2002-11-22,2.997403860092163,3.0498562332834473,2.8360122385712723,2.85797935668062,3581580
2002-11-25,3.0104053020477295,3.049856548633363,2.9471933953772775,2.966919125555655,1514600
2002-11-26,3.097825050354004,3.12831030200505,3.012646041696476,3.032371767615262,1215920
2002-11-27,3.032371759414673,3.0978250419764066,2.9888855924306434,3.0978250419764066,989080
2002-11-28,3.032371759414673,3.1108261711629073,3.0171292405159087,3.0583738040166004,842820
2002-11-29,3.372640371322632,3.4031256325621655,3.021613192266898,3.07361729796817,4070940
2002-12-02,3.4555768966674805,3.49054492742324,3.228731798953554,3.49054492742324,2939100
2002-12-03,3.313911199569702,3.4860623474287395,3.274459743430812,3.438093181889393,2045200
2002-12-04,3.2547340393066406,3.298668272808555,3.2287319933159564,3.2699765590195007,663180
2002-12-05,3.41209077835083,3.468577861167639,3.2722177982605647,3.2722177982605647,1269000
2002-12-06,3.377122163772583,3.4883032054566923,3.3596380431745727,3.370397567779826,729740
2002-12-09,3.2699763774871826,3.4466107127061396,3.228731814073325,3.4138838577231003,710660
2002-12-10,3.298668384552002,3.3157042304786226,3.154312399699493,3.2659417404145956,622280
2002-12-11,3.3573970794677734,3.3811575226879382,3.276701270869853,3.3201874417001687,596480
2002-12-12,3.2614588737487793,3.377122934570317,3.239491541627718,3.34215468539311,555820
2002-12-13,3.3116695880889893,3.36815667666775,3.254734221518737,3.254734221518737,694140
2002-12-16,3.2722179889678955,3.4510939397887124,3.254734079208713,3.4031247764589834,788100
2002-12-17,3.1960060596466064,3.3094285336201366,3.1677624037841303,3.2941860105241703,630720
2002-12-18,3.1695547103881836,3.272217622676101,3.097824898637877,3.2332146644634414,607300
2002-12-19,3.551515817642212,3.7563936208420086,3.1852461715224947,3.1870394973548137,17757660
2002-12-20,3.538515329360962,3.6411782755366993,3.5013054705526123,3.582001294915993,9725780
2002-12-23,3.385640859603882,3.5559988980449506,3.3641220192418957,3.5559988980449506,2250420
2002-12-24,3.4425761699676514,3.5362731109307313,3.3421546315852497,3.403124927664243,3923500
2002-12-25,3.4425761699676514,3.4425761699676514,3.4425761699676514,3.4425761699676514,0
2002-12-26,3.429574489593506,3.5447902449105504,3.4161250839780113,3.4793369697142604,2391040
2002-12-27,3.4228501319885254,3.5102705263772433,3.405366010356569,3.431367840071829,1556100
2002-12-30,3.3833987712860107,3.425091612041212,3.364121537452177,3.412090696840304,868060
2002-12-31,3.409849166870117,3.523271823955108,3.3946066478944092,3.4161254856382866,2150820
2003-01-01,3.377122163772583,3.440333836400815,3.364121249683779,3.4138835165554444,628880
2003-01-02,3.3049445152282715,3.4098490321341934,3.2941849898959443,3.3811571070953654,771200
2003-01-03,3.2309730052948,3.3811570087989176,3.2022812948611596,3.3811570087989176,812400
2003-01-06,3.2067649364471436,3.282977755286244,3.193764019227895,3.2722182280902428,817520
2003-01-07,3.1717967987060547,3.228732382726825,3.141311755603595,3.141311755603595,1059900
2003-01-08,3.213489532470703,3.2372499752935915,3.1807626750713163,3.1852458823595655,587640
2003-01-09,3.2220070362091064,3.2484573589651884,3.2067645171883443,3.228731846712944,679460
2003-01-10,3.1502773761749268,3.239491098922191,3.119792338696232,3.228731787102631,540660
2003-01-13,3.1238274574279785,3.1717966233023382,2.971401822802758,3.1717966233023382,812580
2003-01-14,3.1565544605255127,3.239491884719914,3.1413119380888137,3.1632792725364194,1335460
2003-01-15,3.1892805099487305,3.2897020417083405,3.1677616713634094,3.2067646331027677,820680
2003-01-16,3.211247682571411,3.2287318048668485,3.1852456380983702,3.2067644756269575,421640
2003-01-17,3.3529138565063477,3.490545021066821,3.250250723639749,3.250250723639749,5793380
2003-01-20,3.3443961143493652,3.4860622156494765,3.322428783376526,3.3901236744263317,2904400
2003-01-21,3.2524919509887695,3.381156900326056,3.237249433547483,3.3596380647484194,794000
2003-01-22,3.281184673309326,3.3923657500257844,3.2502513509789366,3.272218471236781,1498320
2003-01-23,3.2569756507873535,3.3529141965706795,3.243974733792796,3.285219302303179,920340
2003-01-24,3.082582712173462,3.3201873517058837,3.0650985887188256,3.3201873517058837,1315940
2003-01-27,2.698380708694458,3.097825240055951,2.619926291929732,3.097825240055951,2846420
2003-01-28,2.8924994468688965,2.964677337407002,2.574198970630385,2.6616193824530456,2021860
2003-01-29,2.8360118865966797,3.032371732541736,2.7965604352154183,2.9669184505600508,1177420
2003-01-30,2.8270459175109863,2.888464275522683,2.748591500047528,2.7943190600749688,676100
2003-01-31,2.781318187713623,2.829287352146582,2.7530745371240513,2.8207694291714906,431920
2003-02-03,2.84273624420166,2.85797876168377,2.779076079326377,2.781317682601378,528440
2003-02-04,2.833770513534546,2.914466320840935,2.8140447862401037,2.8794980735435063,648080
2003-02-05,2.7902843952178955,2.8292873587850766,2.7638340702661575,2.7925259989052513,248980
2003-02-06,2.844529867172241,2.879498114972782,2.7925259872239003,2.7925259872239003,803740
2003-02-07,2.846771478652954,2.9014654541816554,2.8185280418089382,2.836012165757131,578580
2003-02-10,2.748591184616089,2.8315285860837345,2.7333486663561906,2.803284939182257,239680
2003-02-11,2.7445571422576904,2.810010438119483,2.715865210399794,2.7880431043069596,252960
2003-02-12,2.7073464393615723,2.748590998338333,2.672378198432877,2.7378314738153344,256440
2003-02-13,2.7073464393615723,2.7073464393615723,2.7073464393615723,2.7073464393615723,0
2003-02-14,2.6114089488983154,2.694346591328546,2.5347478407703683,2.5347478407703683,468340
2003-02-17,2.713623285293579,2.836012152352445,2.6418936779094215,2.744556817429207,1142980
2003-02-18,2.7006216049194336,2.770557866829472,2.6853788752676375,2.7485907556012297,700860
2003-02-19,2.68537974357605,2.735590727303932,2.67910342405284,2.705105471914068,518760
2003-02-20,2.6616194248199463,2.7158651268612553,2.6396523054542373,2.6441352994228855,729380
2003-02-21,2.6593782901763916,2.672379209082539,2.644135553413909,2.644135553413909,332160
2003-02-24,2.6921045780181885,2.7118300927547234,2.661619322366184,2.661619322366184,308840
2003-02-25,2.6374099254608154,2.7006218106088604,2.6221674084191244,2.672378165964662,383700
2003-02-26,2.631133794784546,2.6768615629357693,2.6221675950764127,2.672378356196171,278860
2003-02-27,2.6221675872802734,2.705104987776684,2.6091666725620066,2.705104987776684,327460
2003-02-28,2.5894408226013184,2.7006218642948507,2.5522309781475405,2.6943455461982717,1344240
2003-03-03,2.6374099254608154,2.67910276182431,2.606924891377433,2.6351683222505833,412000
2003-03-04,2.5786819458007812,2.639652244267332,2.5329543822791982,2.5329543822791982,169520
2003-03-05,2.5217466354370117,2.7445570578610288,2.312385622461281,2.7445570578610288,441700
2003-03-06,2.5087456703186035,2.5961660818797374,2.491261545252155,2.5195049839025745,265420
2003-03-07,2.39756441116333,2.5002275496391726,2.3670793710892726,2.486778141505859,990020
2003-03-10,2.393080949783325,2.4607758336963315,2.3778384313646272,2.4388087188104866,519820
2003-03-11,2.395322799682617,2.3998060069694302,2.325386305160179,2.3885982025234873,388820
2003-03-12,2.4083240032196045,2.4325327247473907,2.3146270630253696,2.3146270630253696,345100
2003-03-13,2.4038405418395996,2.458534512264072,2.3711139006815,2.458534512264072,332860
2003-03-14,2.4038405418395996,2.4038405418395996,2.4038405418395996,2.4038405418395996,0
2003-03-17,2.3581132888793945,2.382322010966059,2.2469322219548093,2.316868720223929,294180
2003-03-18,2.3581132888793945,2.3581132888793945,2.3581132888793945,2.3581132888793945,0
2003-03-19,2.2904181480407715,2.384563144500221,2.2711406997817525,2.3778385477040627,550900
2003-03-20,2.395322799682617,2.4652592942050555,2.2711408223704965,2.2711408223704965,1836620
2003-03-21,2.430291175842285,2.443292092875628,2.369320878888624,2.4105654475220506,350900
2003-03-24,2.3868050575256348,2.4867783216155708,2.3778388560443946,2.4432921482345584,308760
2003-03-25,2.3778393268585205,2.3908404605317726,2.325386941610653,2.3518372732831643,477960
2003-03-26,2.367079257965088,2.4347741458302243,2.3473535315692957,2.432532542286618,870560
2003-03-27,2.3101437091827393,2.3693206752871214,2.301625786634856,2.358113084980932,333680
2003-03-28,2.268899440765381,2.35183685974801,2.264416446810944,2.3056610172930925,453720
2003-03-31,2.2119643688201904,2.255898827103056,2.198963449452393,2.24693262421499,332600
2003-04-01,2.264416217803955,2.3428704211267357,2.2164468405847684,2.3428704211267357,303540
2003-04-02,2.2904181480407715,2.40384059275924,2.281900225672468,2.40384059275924,357900
2003-04-03,2.29714298248291,2.3495953559698792,2.290418384991073,2.3495953559698792,375920
2003-04-04,2.3191096782684326,2.3495949279690453,2.2926593573448018,2.3079018753095775,707920
2003-04-07,2.425807476043701,2.4652589246782086,2.332110766521625,2.3558712057753604,1347060
2003-04-08,2.4128072261810303,2.500227855307559,2.3998063082052927,2.4060826281777947,1135460
2003-04-09,2.3868050575256348,2.4325328347197335,2.3755972522313082,2.403840904471323,392860
2003-04-10,2.314626932144165,2.399805944434172,2.303867405953062,2.3778386140891845,440020
2003-04-11,2.3056609630584717,2.377838852818881,2.2469322686161264,2.3383876091091604,651200
2003-04-14,2.3056609630584717,2.3056609630584717,2.3056609630584717,2.3056609630584717,0
2003-04-15,2.3908400535583496,2.4302912984174982,2.345112275093983,2.399806255288661,569100
2003-04-16,2.3845629692077637,2.4172898224243817,2.360354251504347,2.4150482190667533,382360
2003-04-17,2.3581132888793945,2.3998061355333387,2.342870554304509,2.3998061355333387,207920
2003-04-18,2.3581132888793945,2.3581132888793945,2.3581132888793945,2.3581132888793945,0
